,auto_mobility,auto_charge_station,auto_cycles,auto_points,teleop_cycles,teleop_points,total_cycles,links,link_points,total_points,cube_cycles,cube_points,cone_cycles,cone_points,bot_cycles,bot_points,mid_cycles,mid_points,top_cycles,top_points,auto_bot_cubes,auto_mid_cubes,auto_top_cubes,auto_bot_cones,auto_mid_cones,auto_top_cones,auto_bot_cycles,auto_mid_cycles,auto_top_cycles,auto_cube_cycles,auto_cone_cycles,teleop_bot_cubes,teleop_mid_cubes,teleop_top_cubes,teleop_bot_cones,teleop_mid_cones,teleop_top_cones,teleop_bot_cycles,teleop_mid_cycles,teleop_top_cycles,teleop_cube_cycles,teleop_cone_cycles,endgame_charge_station,fouls_committed,fouls_drawn,capped_fouls_committed,capped_fouls_drawn
2177,3.3147779593714346,2.738303478578496,1.0384286188414467,5.033806299193092,1.4840571748073756,3.8745302578572085,2.522485793648822,-0.19198359682341895,-0.9599179841170947,7.948418572933206,2.025339930133472,7.90996177524836,0.49611098651554,0.9855726626470184,0.9456012833846665,2.092106503889048,1.0040357913137175,3.2938513285934703,0.6068046766803858,3.5330701847522965,0.016922661589903236,0.21874615584911192,0.6425256943606745,0.285283626415218,0.032463734165065,-0.05474349218650082,0.2860432220122293,0.24112562321286202,0.5675539024582639,0.842958302449678,0.23051397000683238,0.5101221840220468,0.681456991446575,0.1497313363060062,0.3010754113245019,0.12390197655307197,-0.012012071580972311,0.7604333816776452,0.7866348825980429,0.11862481146961638,1.2588382427937246,0.32192808349801416,5.895685402794306,0.1398004505896701,1.2690830656777121,0.1469617935159348,1.0611795279351635
2180,2.2785270939686884,2.5106911058732106,1.1430942694526816,5.364052310649529,2.1440692250224744,8.448112606248129,3.2871634944751564,0.6843313805245312,3.421656902622657,17.233821819520312,1.3690391264922956,4.8785401408566935,1.9178739431177483,9.00291510023795,1.652134055051511,3.693660031440677,-0.632248988056429,-1.9449295382983562,2.263694922141754,12.124155216397911,0.28391433955407186,0.056319296578650854,0.043473057251285925,0.10201284192668382,-0.10077457128354997,0.7587584119018643,0.3858324131178875,-0.04451440144829711,0.8021128652417064,0.3835000940992412,0.7598061856132132,0.5897382530616448,-0.1902442682229941,0.587084550489017,0.679299595440281,-0.3969478091959356,0.8767167274387824,1.268740204390109,-0.5873018617210226,1.4636893220602878,0.9860949784383508,1.1585347381286526,8.646679702429413,1.7230194690485763,0.24856368993979183,1.7438403369313784,0.2750073823908424
2181,2.160124357167338,3.1604310191103684,0.555957284813842,3.0506154930312355,4.190138373452554,10.979052664502754,4.7460956582663965,1.0766799377890102,5.38339968894505,19.413067846479034,4.362825980346576,11.15316803223383,0.3698169677144872,2.8643723280759987,3.0645187385610084,6.221087464875541,0.48806938234151803,1.4080112381777432,1.152855322859005,6.12744314644058,0.01855357904903288,0.024581287918722133,0.4894682922670837,0.03337870221889214,-0.004943905692892523,-0.07773163048212921,0.06336027436929208,0.026767398986786525,0.4260389525574765,0.5575166971457368,-0.02632505776011171,3.5456920172367123,0.15181195002823,0.00425905825062671,-0.6317438419104896,0.267405960450994,0.6616451005485895,2.949840690017413,0.4324566560794117,0.679404770636924,3.7600745192248906,0.36167451603927236,7.429981544670435,0.9292324639248507,2.009859490695416,0.8977797354309176,2.131303660690599
2183,1.2966210588672133,4.691915786251232,0.892624678293965,5.293209411132473,5.0184028065149064,14.610660247192918,5.911027505001215,1.3601432951857455,6.800716475928729,26.70458613425412,4.92864212980872,15.706035805400152,0.9781313492912544,4.172207241707,2.483264089136828,4.882249495873677,1.5409369273398987,4.806163457323779,1.868428389970058,10.10288967016526,-0.08939482781560261,0.11951505941262944,0.8041760577990711,-0.014222293251325574,0.08632971203130352,-0.03942378101197988,-0.09955357823232984,0.20838004848361602,0.7698378566147576,0.8431549951692237,0.0408518958104498,2.824624109394686,0.6360917117944945,0.5871114301015801,-0.2752747502371311,0.6867387938219558,0.4909835791770483,2.562111947443652,1.3275379121878,1.0828955297207739,4.068561535109054,0.9253352169338604,5.878929283901187,2.6222031242160937,0.3093047581405467,1.5564314633760907,0.31915307650529334
2186,2.5683774426072272,1.8913089824010223,-0.13688647943376772,-0.5841903761233767,1.9540532528831145,4.707347980613006,1.8171667734493469,0.0651459301224357,0.3257296506121782,4.448887255101807,1.7956568129674282,4.982741169541476,0.021831578112330552,-0.8491152916095739,1.355229090740338,2.620673265272594,0.38226728702777835,1.145759819858479,0.08720143883255937,0.3882378877535806,0.019419752513372076,0.026184369340656714,-0.05792082118615154,-0.09680854321549734,-0.03827909823707825,0.01772474976055028,-0.0785243843804232,-0.012803234920889838,-0.04161728255535874,-0.014792344522376467,-0.11964558503949962,1.0722888298816957,0.33705665327929046,0.4121065420344213,0.36924775256205955,0.06099996190857942,-0.27864774775141954,1.4379699620914332,0.3967410879838529,0.1321172455683618,1.8156576426611297,0.14520382219433298,5.209123236389605,1.4679343910434912,2.5101474203912315,1.7349539034540928,2.0336246079035796
2190,0.14765964373283133,-1.5026757141132552,-0.020791332506115867,0.31552303746795785,1.5296070147340561,6.615849983551557,1.50881568222794,-0.050092717826396495,-0.2504635891319823,6.680909431887533,1.0702139003086824,5.038079800202613,0.450010583471674,1.898729698058459,-0.10439125343031826,-0.3726134322512781,0.4662379686942742,1.4553088576774602,1.1762357312582972,6.049074412933216,-0.07328161604983291,-0.0023607875439317144,0.06264825835302493,-0.09071897461048295,0.0018725950234187033,0.0600648551013606,-0.16084744459000067,0.0014790806596224368,0.12665931919198686,-0.0061201452772640386,-0.022443284236681387,-0.07819790769783333,0.3300959399188478,0.7890570088028436,0.09680896677137171,0.11317448562693241,0.22688900578693416,0.02851431510881866,0.446923184021819,1.019671025690618,1.0570440126930616,0.4546323122239137,2.2319265254528147,0.0,0.37450043030600466,0.0,0.545722071861802
2191,2.3739532168742734,4.19594545723118,0.4220668007334656,1.470030859884314,3.130978100197507,8.054907540539725,3.5530449009309732,0.7335613642439084,3.6678068212195423,13.192745221643582,2.7741947687691164,6.475894094588556,0.7788604540034557,3.0346311335561147,2.69253710667512,5.690735415334316,0.2985732366502081,0.9994849221979644,0.5580377909240735,2.822101118745268,0.23868520717469288,0.08768616434462836,-0.09611532431791041,0.06601517608303836,0.016519123991142422,0.11939403119052266,0.3031218260711056,0.10322041381765233,0.02130312081092011,0.2268147216804131,0.1987552227335614,2.1734001989122014,0.12070022660291935,0.26851438205231026,0.2331352255393801,0.08072164430995472,0.2808165588666811,2.4015775647023427,0.19959319313684487,0.5474660913648115,2.554560197572372,0.5857823261153136,6.0485019515212075,0.24420886208117804,0.6167920381193831,0.3436204481936549,0.6656711945827949
2194,1.717487959714021,2.7984113441119463,0.9051570060778309,5.427322456390419,5.220451661164763,16.89317942466111,6.125625133793084,1.906781649952387,9.533908249761936,31.854414715712366,2.8616686679274492,9.339242172711097,3.263864403123179,12.67885222906633,2.0167602264674827,3.9481245434572614,1.7354512301448184,5.408575639024491,2.3747420598303557,12.665748583404303,-0.1826425678911444,0.17979046871257362,0.7633716802190317,0.1052392895178285,0.01833199728411457,0.03196254467679615,-0.07911682643432028,0.19705336958690775,0.793189695895522,0.7567839693541997,0.1520893734527885,1.7042827639005265,0.41779472171480647,-0.00036691295379819716,0.40820223216674056,1.1259294485879394,1.5932723104670607,2.10710316319354,1.5417391125019482,1.590881074691952,2.1129671698528716,3.117752562847334,8.366293062938894,1.7532031491791984,0.8672125191147716,1.9942470893261464,0.8987448095691507
2197,3.7943840206516914,4.99377611133839,0.26694966908140894,0.7093260840195028,3.2287989825847396,8.339566158338956,3.4957486516661493,0.9171829660379361,4.58591483018968,13.634807072548137,0.7658350466477607,2.669499107468065,2.7301157942871224,6.400543408706088,3.1251341385599924,6.596620489368455,-0.3542141559012557,-1.1666975607624144,0.7226541414365081,3.639746954828799,0.1317384102269876,-0.16052567471509044,0.05149037393643738,0.20845646853055225,0.0551062540481518,-0.03062783161316977,0.3419553608588471,-0.10432104173212962,0.02306580992146944,0.026541039449108517,0.23647369261422324,0.3070164161071585,0.07776037482587646,0.3374570051123003,2.460646847908443,-0.33435873037154584,0.35096281754975744,2.773192505162692,-0.25455892705930616,0.6904995916369041,0.731216680447275,2.4871667158528123,8.199637700075456,0.8321773808299889,1.904046679191327,1.133160567440499,2.234305004633493
2198,1.7059786403855282,3.528711923952465,0.5427837467410789,3.319061415472691,1.097891654422282,2.9578484303185704,1.6406754011633609,0.05411922094887095,0.2705961047443546,6.547505950535614,0.9350736928750979,4.241319965773379,0.7055125977099576,2.0057421671778086,0.48794359830947087,0.856870338397513,0.5131070715375662,1.7446326113455504,0.6350260531223241,3.63978382195881,-0.01344078710228627,0.20830906585445427,0.47505320751915936,-0.1128209538559466,-0.0012926288394437704,-0.01860589094726804,-0.12537929005345616,0.20756700522816657,0.45755171603386524,0.6718452688528929,-0.1309456307195227,0.23751629180619946,0.00012721947609224682,0.01693392293727977,0.3686775068370356,0.30352253332662493,0.15633195819819226,0.6089653598248883,0.30467202704889224,0.17430837626349224,0.2590801522319333,0.8335023355792355,4.986914821931671,0.0,1.3607040038831104,0.05154231904294626,1.3793919039972595
2199,2.9182728689003676,3.504978302460151,1.1299186043575133,6.461065239265507,4.750056729641215,16.06533594977877,5.879973647088777,1.8388692912000586,9.194346456000293,31.720747177302496,2.174497261181398,7.857891162267567,3.7055750887160044,14.666532350651963,1.6264403923834285,3.2626286832202043,1.5647223314470544,4.8359747155160795,2.6897071268928627,14.429834099539892,0.002826516940677662,0.05161308561188803,0.17714287983237914,0.009887453171351923,0.08877924024920342,0.8047951989831561,0.011911590500929131,0.13989171477172066,0.9809338896804778,0.22983325881762462,0.9018490033612563,0.8071750726343361,0.36327553844211247,0.781952879078714,0.8148701125155621,1.0641701909536077,0.9320016623748526,1.6195251082016642,1.426516213648562,1.7130066396146457,1.9483093370321982,2.806522624063155,9.972774113281835,0.6505781358199885,0.0,0.6548423994441084,0.0
2200,2.6368120513383535,2.8390083233022603,2.3874485712108355,10.57585431825039,4.58247820686569,17.22761946222503,6.969926778076525,2.0708292080543678,10.354146040271837,38.15761982074727,1.9363629015942723,9.146874391408398,5.033566142092807,18.64386135345396,0.6734309366506671,1.2872265607253837,3.7100350129715225,13.11650949589343,2.5842574654883808,13.384008947994182,-0.09556801292488681,1.0077712184387753,0.5888052469038326,0.031838229607482144,0.9797255958396582,-0.12985192063382095,-0.0630008672267099,1.9879515908868797,0.45986557479741397,1.5025975222131178,0.8831771224725,-0.0968945383018017,0.29246421684079416,0.23125582077362333,0.8279404460355898,1.4264919272935612,1.8891276518975455,0.7333352538387293,1.7198005561499201,2.1212445874019394,0.4305448038011782,4.147665589348528,8.585842551801418,1.4317266799746833,0.4599359100841307,1.4018514923004641,0.4386592715520456
2202,2.6666890132712013,5.103391528881033,1.0519816215054127,3.1038926715164923,5.5164393703923755,16.369449625469205,6.568420487368899,2.184027391831795,10.920136959158974,30.39347910230458,3.427769396912481,8.902508316631113,3.140827539581783,10.300180836391236,4.8416504344766755,10.79652241290779,0.0959412327091736,0.20526029282022584,1.6463642116190709,8.223472714598334,0.9749890291019936,-0.08223582937866647,0.07276218392156553,0.15796256480947507,-0.010522850520971296,-0.056617310727937444,1.1322503300751792,-0.09319620404427514,0.015267231843488542,0.9639865970052813,0.08941277058663,2.1502504064427828,0.0006810372348489413,0.31993229183444566,1.560254188224629,0.1876404189035602,1.3095071341473687,3.708302097490246,0.18750907784548398,1.628610978610033,2.4672855270361302,3.0534519263613826,9.534143699756457,0.896703192383588,0.800762660238018,0.9863314739866476,0.8019349487132241
2204,0.10065579847737585,3.4149264012771954,0.762255814092935,3.6749801596053873,2.778875094334922,9.20133191486643,3.5411233052147804,0.5022158135858857,2.511079067929429,15.387389031179406,1.784151226516256,6.106141319448521,1.7537474961516921,6.762456584215913,1.8472964698252046,3.940593542120609,-0.040352751378157206,0.030127405948874975,1.6584195611843053,8.761555400855624,-0.15737603199052078,0.05980384782112562,0.41300734517205606,0.2967952922920102,0.13118694162213598,-0.053756314494201,0.1510137160277048,0.19822466357398713,0.3737616517181871,0.34071159490746816,0.39753230748780255,1.1223296526315165,-0.035023353834597426,0.24193027712397724,0.47943077379293075,-0.2178133584921747,0.9930477557776981,1.6381757592653259,-0.2394051282883076,1.2486752975780424,1.3883974474882175,1.319970056029402,5.267313485555244,0.0,1.4552691076864457,0.0,1.213195612752141
2207,2.2115256578510105,0.6767687473302729,0.33608548844623987,1.2484365955575818,3.0039647617407934,8.311812847382793,3.3400502501870335,0.8028479081186322,4.014239540593161,13.574488983533536,2.5063925031325027,5.955266832943621,0.8324994029302072,3.594908153966534,2.4748895907679525,5.1098638615616565,0.011082785999215278,0.19069708809202973,0.8540215341014253,4.285654187097101,0.3210873670751729,-0.03810148138318971,-0.0227110409837105,-0.163869440703159,0.09447020878176496,0.0206809557580722,0.17681149030202603,0.0685933094392448,0.022491529909350882,0.3029896935404418,-0.009332623626590365,1.849179280402381,0.034448899237133054,0.12938423858098133,0.24173277947928604,-0.14293077738089727,0.5645266592027792,2.1524506235623373,-0.08578373631172083,0.7170580154613831,2.1129888506276346,0.7736879113119625,5.938028035582539,0.0,0.33151998033401475,0.0,0.33189080645049746
2212,2.06485046974141,2.730180322421144,1.0121048709253826,6.018421508067403,3.7153136392327046,15.869221345702421,4.727418510158086,1.1557912088588373,5.778956044294185,27.666598898064013,1.7258904615996218,7.5372797607040605,3.0015481181976096,14.339160176478277,0.5989951271396681,1.2806769422452837,0.4902462086070268,1.3898961907248988,3.6410646070326016,19.208821668188655,-0.007181901614987171,-0.09553004397711728,0.13599395489479954,0.093534790351247,0.01316596613276524,0.8726713707450312,0.08626809962176807,-0.08241697845446894,1.0085592108951813,0.03309716522731053,0.9792016899051241,0.23974622008756394,0.3100729646409038,1.143799648573615,0.2726458465955177,0.26238596687117627,1.4880703703189602,0.5121257649352109,0.5723607076589093,2.631769852143027,1.6931861956663707,2.022624615584288,5.837142691595979,2.962448841562818,3.343115961153093,2.456674832870995,2.453579146847445
2220,1.231917754164375,4.186476052492422,0.9448740012928195,5.185634448653835,3.740873031559583,10.12711266680364,4.685747062645558,0.8759524934524074,4.379762467262036,19.69250959354234,3.9662560535857416,12.584284703748503,0.7234726745001034,2.72830238261315,2.392014914570087,4.727812268717982,1.0179985749848857,3.3286241435172927,1.360405357448907,7.419568363265139,0.00937546885163052,0.10511379053030244,0.7071556912272715,0.047579471085367975,0.10672285113084225,0.024380967068579326,0.04812190222173171,0.20632563842537244,0.720481989931264,0.8023885319155872,0.16092771630480404,2.094202170256188,0.842130843374789,0.3135335003780733,0.30613101072317556,-0.01897880289463691,0.35223647299267125,2.372590782716529,0.812919417993244,0.6553349466356143,3.2047958162409222,0.5896372715800987,3.9288436897536076,2.086770629861059,1.0452862431788672,1.5167835778362195,0.9995944161997488
2221,1.695476035240532,2.98365143345216,0.36474689649209757,1.1082924095182625,1.341022526556926,4.3549791289332385,1.7057694391824785,-0.2445446900215087,-1.2227234501075432,4.2405480883439575,0.9889723435424999,3.3704406413732135,0.7168691299382052,2.157764958366851,0.7177761304743047,1.5748034590630398,0.6316899646610864,2.1067618463435953,0.378026953960321,1.8618504411145418,0.13552514356318096,0.123650922367346,-0.04635404287710698,0.0439284669148978,0.09438625674198896,0.06481534887580234,0.17138533787879073,0.21300331897705932,0.008363751710428777,0.1952328266394164,0.18691177848969248,0.2041509410155647,0.3303124823245387,0.3383453131923883,0.4169055163109623,0.10772925098475897,0.07856204235426391,0.5957159981370801,0.4286950521004893,0.4073757942657156,0.8316402634029282,0.557752881423319,4.145230369056249,0.9453428410303232,5.310872599037195,1.028210150100385,4.085131283575464
2224,0.7462336180324711,6.358567675322889,0.6260126410495511,2.8778752272116486,2.20696506104118,3.5855276956483135,2.832977702090732,0.6909530208291786,3.454765104145892,9.918168027005853,2.996966778941757,7.344127346464214,-0.1679616165238709,-0.8933716856952406,1.9950755196914847,3.7921886423411006,1.2040629715615496,4.310264145638904,-0.32800045833321345,-1.6686871392941085,-0.08203209947279398,0.6951524114287944,0.019743964138468576,-0.05997028927523828,0.0025993010841246396,0.05378061259033122,-0.14263810475146896,0.697355084188111,0.07272896939431438,0.6314783866726168,-0.004868248769381522,2.1676111244780625,0.3241104528429248,-0.11564835250710184,-0.029041247785976988,0.16692491154170896,-0.29558293068093583,2.136573249131115,0.49029891990406627,-0.4119822947545732,2.3728294750665326,-0.16127988868496762,7.742798799141234,1.4464497383043289,2.57110643709507,1.4791420073959076,2.199265330402219
2225,0.2480404060281104,0.0552943687388282,0.40335704159263536,0.1985524652109002,1.2820149132675667,2.2956707125233073,1.6853719548602022,-0.24675489546706525,-1.2337744773353267,1.2604487003988811,1.4527953951419408,1.9387832289461744,0.22209671084742502,0.549610488065266,1.8760749677273216,4.592640283717303,0.29385332607323866,0.7468367248947713,-0.5598072146364177,-3.09336124008762,0.7188436704060466,-0.009584335364201573,-0.32267221139797897,0.04240301672155744,-0.03461789680422555,-0.01506392415516088,0.765150059530546,-0.041766886748599664,-0.3328510112268363,0.3950966506866693,0.0005674900725318038,1.052718007063311,0.19527342466126424,-0.22424575745328945,0.04974713299716253,0.1404535463133245,0.002040765147840594,1.1147246724276245,0.34024882829170267,-0.2175936913357416,1.0436626862348362,0.21422689092637387,2.596924600710114,0.0,1.9031447145901572,0.0,1.89934157828873
2227,2.0093903229038292,0.8958381334156345,0.844401237488382,3.972160452490172,2.1784449735903424,9.083741574384742,3.022846211078724,0.3417809634089699,1.7089048170448498,14.764806843919763,1.1943435493532033,4.52644857483538,1.8324933648398878,8.561241507075081,0.7277955967817907,1.7408289536659787,0.358112240933219,1.1582116890740395,1.9539020280348376,10.26762824643538,0.0808485754659898,0.02223456562804841,-0.17337285448940312,0.21757617839183657,0.03794237448042205,0.6669670373823352,0.2971534514759118,0.059383764332908345,0.49200313045138255,-0.07306120965084097,0.9199301044806906,0.26679914370725144,0.14715515918512911,0.864190736950467,0.1704565322514607,0.15192862001411295,0.5994574633925842,0.43326282795687415,0.2976110404019928,1.462146330344151,1.271658201761296,0.9146821022412942,4.130989592070891,2.867329972980261,0.38022680932822495,2.87109612796198,0.32376008108280124
2228,2.3706305526554656,2.6579361168273103,1.1494254729304891,6.211654529829032,3.5057006299578113,15.681621630156293,4.655126102888301,1.137020528927545,5.685102644637725,27.57837880462305,1.2271109448760884,6.43916368215605,3.4279699635538456,15.454674600974768,0.26639561162279485,0.653223705740819,0.9217659150911375,2.882305565589359,3.5150804162585203,18.409168271307934,-0.04291308659428589,0.08714406032877428,-0.0027137985241138148,0.25369213316618444,0.02561587261798111,0.9317672981810082,0.1945233796724098,0.1026178916954335,0.9087093086309181,0.006079091727553859,1.1783992655199453,-0.22388993756727996,0.3228665496387726,1.28151941969604,0.44220255903139843,0.5370438781094292,1.4179164823895511,0.16725757113028533,0.841079068931755,2.6802320535159927,1.2975512653730765,2.305604119208963,8.181742740335945,0.0,4.716998913486991,0.0,4.317493373426326
2230,2.3005770944511235,2.0254132087887533,1.8539871388250573,9.871584520750684,4.149639268227232,16.51185771551553,6.003630916030006,1.7378367647051576,8.689183823525788,35.07262728096228,1.3848501369222772,8.166433971229571,4.6185936146161435,18.211129968444784,1.2547209810012119,2.9643119618862412,0.8651805835694301,2.5519769648874804,3.882723319347973,20.856842352413103,0.16146045662373731,0.03848103326601027,1.079671378228433,0.29375321914980146,-0.07953960083267969,0.3640185801901894,0.45460960719294286,-0.041435450809966176,1.4429339582697256,1.2782959714986286,0.5770179408404218,-0.3360531956978046,0.24775468745557705,0.20080801244054233,1.1425841811454323,0.6610278668208204,2.2436041389936587,0.8046337546555539,0.9080827717167965,2.443698526972089,0.10942723586607367,4.043813816888404,6.264728157860139,4.039181808154345,1.3257857692284014,4.194114617431206,0.799397144004169
2231,2.336007722097002,4.813053901941226,1.2887573171409157,7.178949856523799,5.325171106210675,20.531912846102504,6.613928423351591,1.7383720351089027,8.69186017554451,36.40272287817082,2.6865851022632103,9.927118670994654,3.9273569294747093,17.76631524074593,1.6851010340581867,3.5566826987190354,0.8086594403701811,2.448615725584278,4.123910393676946,21.691106932702425,0.19190906927413157,0.026837826855113937,0.2991497444081561,0.0005094918910211396,-0.004432619710389146,0.7799389651840254,0.19160784782688844,0.021899396575985112,1.0780740906827924,0.5161292490708018,0.7743861964294083,0.8846033620062481,0.3772313189812761,0.9165535915997874,0.6156037503630013,0.41138288421654423,2.133349535969938,1.497660861234349,0.7876750332539152,3.048945380571239,2.174251596505612,3.1557698896878605,8.59117399101117,1.3668179515651182,0.132438918296969,1.5307030349222375,0.16453097551477583
2234,2.2522645642208623,1.5328541751513982,0.9068543587056956,2.565508739750027,1.6717173570136656,3.8661023975850757,2.578571715719361,0.42439145702610265,2.121957285130514,8.553568422465615,1.3091014340180498,2.707902012331991,1.269493714280003,3.7362359113217454,2.334928817296363,5.567278566082161,0.19760345560532264,0.6507180383151812,0.059625829175510583,0.22284614053868093,-0.04156052612674862,0.06247957528402308,-0.01572482207416346,0.9709666225300018,0.013220569280788113,-0.022361968317028448,0.9199747696974225,0.06981586401842295,-0.049890225668144134,-0.015366488464369665,0.9428670105865493,1.3200416939885684,0.023642025830057735,0.07245347917081967,0.1836039862200307,0.13258498468909435,0.09686893585839101,1.474024203424023,0.145301300832137,0.15818059162762027,1.368013723327581,0.35993668055363864,2.395692196153065,0.17710208297903263,1.5919322787336572,0.6292636068285339,1.667217809976724
2239,1.8693145600058971,3.451634831937519,0.47224438765554727,3.364157190075039,2.747381436502277,11.493655488130441,3.219625824157824,0.8391687919512438,4.195843959756219,19.0536566379617,1.8728957862451525,7.379270621363758,1.3479126276169624,7.477073776481878,0.7210376914189486,1.3041644975411066,-0.21309474574784054,-0.6968403502528056,2.721797244818832,14.273277396615601,0.036754680270792664,-0.03322741430601765,0.703299251395931,-0.1591771909611074,-0.026881529596128766,-0.027247401369811863,-0.1257796461476647,-0.06220348770064108,0.6718503487609478,0.6995078113773515,-0.22005440779858346,0.9985391103917148,-0.1467746467648148,0.3539119572451566,-0.12100877352003142,0.0036616795333817426,1.7152473336235199,0.8669864003594332,-0.14700203698068837,2.065193294188921,1.1885465905189756,1.5789914309800495,6.4838930192195505,1.9640937704062067,0.6112958539174853,1.7009369714509615,0.6373736745631362
2240,2.2017913494054726,2.9724218800205735,0.7826225248791013,4.22039927973953,6.162975475209179,23.053437518029718,6.945594816918568,1.8628098128624604,9.3140490643123,36.58788498035675,2.195764021628097,7.770860774387426,4.7527112809602,19.48439158710024,1.6562992107332541,3.3474852786207987,1.659149464033404,5.197726894966416,3.648745746333448,18.78286866295301,-0.15874445598246686,0.17095473318413387,-0.09423876195265414,0.21347377759952166,0.02095299401120236,0.6374939334157541,0.05354854746305141,0.19117103270888772,0.5417774163456931,-0.08460262540622188,0.8695471929528172,0.8480894344908911,0.362741374491631,1.079993201481369,0.7587152240437072,1.1061336551225915,2.027277945677187,1.603096137423882,1.4675071631395522,3.105876223887268,2.284799093924077,3.8854762047453035,8.894837686850792,0.8700450181351601,0.8982846293460389,1.0311742376829964,0.49219253763953275
2246,2.0405761646890546,2.938698232631182,0.7290204082702046,3.4138053380239817,1.69273296215374,4.412204936155475,2.421753370423944,0.23679545971637486,1.1839772985818742,9.009987572761329,0.13344545318185796,0.876477823133232,2.288357468280039,6.941165300300894,1.632389478615036,3.5070620667627868,0.07760064126243202,0.34144272139561405,0.7321141684127471,3.9974689928884044,-0.04243471742850466,0.07730822362678672,-0.04801471711799206,0.31135484903337285,0.01562078696840684,0.41801615702154943,0.2684424049467945,0.09263095309297002,0.3694035584108971,-0.014182676477257572,0.744031499315169,0.00612147156158142,-0.13052764034473305,0.277261135317672,1.355063601691101,0.11277105089563384,0.08023747046053818,1.3596846513552252,-0.018310011352364833,0.3569342370287746,0.15041735961877029,1.545381364189748,3.9879649856320274,2.4455040490169973,1.5228000209191743,0.6252466738067617,1.2696731791859928
2252,2.0563742080463743,3.2606012524788177,1.9581564593255143,10.673169198111538,6.3008860327961225,22.199981193965012,8.259042492121637,2.4420610669807425,12.210305334903715,45.08345572698028,3.8823957701971894,13.378881831157551,4.376693162132965,19.49269936819423,2.660124195500143,5.634688922410101,1.1847991420830881,3.638923851420636,4.399070808822662,23.58406739862248,0.3039401891392783,0.09569615751959683,0.4639430969302867,-0.011926538068854308,-0.0064606529064645596,1.0967338979144907,0.29452950916045373,0.09080516869946734,1.5638256258972147,0.8690641271506963,1.083403914138412,1.6942054292909017,0.3333239248888875,0.961617363087082,0.6553307172140037,0.7516958426743043,1.8628856438465473,2.357437837786688,1.0879342605038722,2.82747514939215,3.0019839181549925,3.2840825819744155,8.722954317343074,0.23311892616467256,1.2513268594757454,0.06574962984984001,1.1508511348827866
2261,0.9671267694544652,1.338151295903629,0.16178840656003043,0.4839943789593521,1.3643785708488432,3.8513550489423976,1.526195664164635,0.06781965311079254,0.3390982655539628,4.674455659049296,1.1634396852456286,3.205834081917916,0.3591241013067701,1.1297319903175864,0.9548016132222139,2.074070679160244,0.24493919980598644,0.723804858406309,0.2826975286031748,1.41787984750311,0.08059194588462949,-0.07200550414889295,0.010977443432210236,0.011786201488488239,0.0962289830714435,-0.0503487373727622,0.10566652797776534,0.03251420640170683,-0.022740702583187777,0.048533151340213736,0.0843778480910565,0.6900655273617857,0.12244285120931209,0.17464671937099774,0.04720867476730804,0.05060490246350391,0.05734617233371783,0.7790097362551499,0.1884416630585639,0.2476912970943384,1.0549592447561393,0.23000553681513886,6.047269020029571,7.782773692156065,2.775120904461165,6.727763160316012,1.7414415304701454
2262,1.6680622346371428,4.13945429177278,1.465630047715772,7.740883585675651,1.8401241635815455,6.544384515803173,3.3057542112973186,0.6188074668882573,3.0940373344412864,17.379305435920106,2.011982017783462,8.705760146352183,1.2937560866702362,5.5587262319058235,0.7892517270397543,1.759175476221272,0.6729544736458818,2.2988398777067056,1.8445642956558232,10.205448805729784,0.19057133126327896,0.18700829782989814,0.9483819430675398,-0.01989549898922581,0.0877393422940632,0.03454382175486885,0.17645213438148735,0.2783515214421457,0.9901548864711236,1.3385541700264916,0.11399879555966172,0.4684034310826823,0.11358894052504102,0.03623287801465015,0.09128232875513682,0.2563846787766892,0.7782153730683958,0.5778277036080717,0.37666516990312143,0.8212721625010949,0.6476989114467312,1.158416960357597,3.847844664660155,0.29845937123720906,0.3229573870321078,0.32128732950196087,0.381725103112154
2264,2.536284806446916,3.772837979611233,1.1414686155511107,6.6660551356152595,5.4656856154136575,20.76147651003963,6.607152764338181,1.7884610339322276,8.942305169661138,36.36983638769685,1.97513277678981,8.84623516482867,4.630969814520421,18.732530783969505,0.8504791237122844,1.6506547103261981,2.026444297988156,6.189883962797623,3.71866902439179,19.710274780840784,-0.057253710020318045,0.05781439338353944,0.6837062852597514,0.00988870012179308,0.07243695045409224,0.42501498513007085,-0.05514890168288035,0.12539491118181484,1.0989796226084303,0.667297735150066,0.49169398467824044,0.2654247040339119,0.5577298736402908,0.5597849332031992,0.7170095370016603,1.3770119731511221,2.1182098026659624,0.9579869520193416,1.9257246062139626,2.668799131651065,1.3432220948104308,4.168389137778255,9.341687431420853,2.05758049051663,2.3585334583510864,2.41053308362215,2.308898871806588
